t,ID,TICKET,ROLLER_1,ROLLER_2,ROLLER_3,ROLLER_4,ROLLER_5,ROLLER_6,ROLLER_7,ROLLER_8,ROLLER_9,ROLLER_10,PRIORITY_1,PRIORITY_2,PRIORITY_3,PRIORITY_4,PRIORITY_5,PRIORITY_6,PRIORITY_7,PRIORITY_8,PRIORITY_9,PRIORITY_10
41460,9937,1,4,4,5,4,4,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
41460,9938,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
41460,9939,1,2,3,5,2,2,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0
41470,9940,1,5,4,3,2,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
41470,9941,0,1,5,1,3,3,3,5,5,0,0,1,0,1,1,0,1,0,1,0,0
41470,9942,1,1,2,4,4,3,1,1,1,4,0,1,1,1,1,1,1,0,0,1,0
41480,9943,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
41480,9944,0,3,2,1,2,2,3,0,0,0,0,1,1,0,1,0,1,1,0,1,1
41480,9945,1,1,5,4,3,2,1,5,4,0,0,0,0,0,1,1,0,1,1,0,1
41490,9946,0,5,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
41490,9947,1,2,1,4,2,3,5,1,0,0,0,1,1,0,1,0,1,1,0,1,0
41490,9948,1,2,2,4,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
41500,9949,0,1,5,2,1,1,4,5,0,0,0,1,1,0,1,0,1,1,1,1,0
41500,9950,0,2,4,3,3,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41500,9951,1,3,3,5,4,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
41510,9952,0,2,1,1,4,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1
41510,9953,1,1,1,5,2,1,4,2,3,0,0,0,1,1,0,1,0,1,1,1,1
41510,9954,0,4,1,5,1,5,5,1,1,5,0,0,0,1,0,0,1,0,1,1,1
41520,9955,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
41520,9956,1,5,3,5,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1
41520,9957,1,5,2,1,5,2,3,5,0,0,0,1,0,0,0,1,0,1,1,0,0
41530,9958,1,4,3,2,1,3,2,5,1,5,1,1,0,1,0,1,0,1,0,1,0
41530,9959,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0
41530,9960,1,5,3,3,2,4,2,1,0,0,0,0,1,1,1,0,0,1,1,0,1
41540,9961,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0
41540,9962,0,2,2,4,2,5,5,5,2,3,3,0,1,1,1,0,0,0,0,0,1
41540,9963,0,3,5,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0
41550,9964,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
41550,9965,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
41550,9966,0,1,4,5,3,3,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
41560,9967,0,2,4,5,5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
41560,9968,1,5,4,3,4,4,5,0,0,0,0,1,1,0,1,0,0,0,0,0,1
41560,9969,0,2,5,3,1,1,3,3,0,0,0,1,1,1,0,1,0,1,1,1,0
41570,9970,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
41570,9971,1,5,2,2,3,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
41570,9972,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
41580,9973,1,4,2,4,2,1,2,3,5,1,3,1,1,1,0,0,1,0,0,1,1
41580,9974,1,5,4,1,3,1,3,4,5,0,0,0,1,0,1,0,0,1,0,1,1
41580,9975,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
41590,9976,1,4,4,4,2,3,4,1,3,2,5,0,1,1,0,0,0,0,1,0,1
41590,9977,0,5,3,2,5,1,1,5,0,0,0,0,0,1,0,1,1,0,0,1,1
41590,9978,0,1,4,4,3,2,5,0,0,0,0,1,1,1,1,0,1,0,1,1,0
41600,9979,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
41600,9980,1,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41600,9981,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
41610,9982,0,3,2,1,1,2,5,4,5,4,0,0,0,1,1,1,1,0,0,1,0
41610,9983,1,2,2,2,5,3,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0
41610,9984,0,2,2,3,4,5,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1
41620,9985,0,1,5,3,2,1,1,4,0,0,0,0,1,0,0,0,0,1,0,1,0
41620,9986,1,4,2,2,4,1,4,1,5,1,2,0,1,0,1,0,0,0,1,0,1
41620,9987,0,4,1,1,2,1,1,5,5,3,5,0,0,1,0,0,0,0,1,0,0
41630,9988,0,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0
41630,9989,1,3,4,1,5,5,3,3,0,0,0,1,0,1,0,1,0,0,0,0,0
41630,9990,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
41640,9991,1,5,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
41640,9992,0,3,2,4,5,2,1,2,3,1,5,0,1,0,1,1,0,1,0,1,1
41640,9993,0,2,2,4,1,2,2,1,1,1,2,1,0,1,0,1,1,1,0,0,1
41650,9994,1,2,2,3,2,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
41650,9995,1,4,3,1,5,1,2,1,0,0,0,1,0,0,0,1,1,1,0,1,1
41650,9996,0,4,2,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
41660,9997,0,3,2,2,2,3,5,4,1,2,0,1,1,0,0,0,1,0,0,0,1
41660,9998,0,4,4,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
41660,9999,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
41670,10000,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
41670,10001,0,3,2,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41670,10002,1,5,4,4,5,3,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0
41680,10003,0,4,4,2,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
41680,10004,1,4,5,2,1,2,5,4,5,0,0,0,0,1,1,1,0,0,1,1,1
41680,10005,0,1,3,1,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
41690,10006,1,2,2,3,2,1,1,3,5,3,2,0,0,0,0,0,1,1,1,1,1
41690,10007,0,2,4,4,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
41690,10008,0,2,3,5,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0
41700,10009,1,3,2,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
41700,10010,1,4,5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
41700,10011,0,3,2,4,3,4,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
41710,10012,1,3,5,3,3,5,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1
41710,10013,1,3,5,2,1,2,5,2,2,0,0,0,1,1,1,0,1,1,1,1,0
41710,10014,1,1,3,1,3,4,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
41720,10015,1,5,1,3,4,5,5,0,0,0,0,0,1,0,0,1,0,1,1,1,0
41720,10016,1,4,3,4,1,4,5,5,1,4,5,1,1,1,1,0,0,0,0,1,0
41720,10017,1,5,2,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
41730,10018,0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
41730,10019,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
41730,10020,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41740,10021,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
41740,10022,0,4,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
41740,10023,0,3,4,3,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
41750,10024,1,3,4,5,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
41750,10025,0,4,4,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
41750,10026,1,5,3,2,4,5,2,5,0,0,0,1,1,1,1,0,1,1,0,0,0
41760,10027,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
41760,10028,1,4,4,5,2,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
41760,10029,1,1,5,5,1,2,5,0,0,0,0,1,0,0,1,1,0,1,1,0,1
41770,10030,0,3,1,3,1,3,5,3,5,1,4,0,1,0,1,1,1,0,0,1,0
41770,10031,1,1,1,1,3,3,1,1,2,0,0,1,0,0,1,1,1,1,1,1,0
41770,10032,1,4,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
41780,10033,1,3,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0
41780,10034,0,3,3,5,3,4,3,5,1,0,0,1,1,1,1,1,1,0,1,0,0
41780,10035,1,2,3,1,4,2,2,5,2,4,5,1,1,1,0,1,0,1,1,1,1
41790,10036,1,4,1,4,5,3,5,2,0,0,0,0,0,0,1,1,0,1,0,1,0
41790,10037,1,2,2,3,5,5,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
41790,10038,0,3,5,2,5,3,3,2,3,1,0,1,1,1,0,1,0,1,1,0,0
41800,10039,0,1,5,5,3,4,5,2,2,2,2,1,0,1,0,0,1,0,0,1,0
41800,10040,1,2,4,5,5,5,1,1,5,0,0,0,1,0,0,1,1,0,0,0,1
41800,10041,1,3,2,5,3,5,1,4,5,0,0,0,1,1,1,1,1,1,0,1,0
41810,10042,0,3,2,1,1,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
41810,10043,0,1,4,1,5,5,2,0,0,0,0,1,0,1,1,1,1,0,0,0,1
41810,10044,1,5,4,1,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1
41820,10045,0,3,1,1,1,3,4,0,0,0,0,1,1,1,1,0,1,1,0,0,0
41820,10046,1,5,1,1,5,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0
41820,10047,1,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1
41830,10048,1,5,5,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
41830,10049,0,5,3,3,3,4,3,5,1,0,0,1,0,1,0,1,1,1,1,0,1
41830,10050,0,2,5,3,4,1,3,1,4,2,0,1,1,0,1,0,0,0,0,0,0
41840,10051,0,5,1,4,2,2,4,3,4,5,2,0,0,1,1,0,0,0,1,1,1
41840,10052,1,2,3,4,4,4,5,3,0,0,0,1,0,0,1,1,0,0,1,0,1
41840,10053,1,1,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
41850,10054,1,5,1,3,2,4,2,3,0,0,0,0,1,0,0,0,0,0,0,1,1
41850,10055,0,1,3,1,5,1,1,5,3,0,0,0,1,1,0,1,1,0,1,0,0
41850,10056,1,4,5,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
41860,10057,0,1,4,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41860,10058,1,4,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
41860,10059,1,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
41870,10060,0,2,5,2,2,2,1,5,2,0,0,0,1,0,1,0,1,0,0,1,0
41870,10061,0,3,4,3,2,5,1,3,5,4,5,1,1,0,1,0,1,0,0,0,0
41870,10062,1,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
41880,10063,1,3,2,5,1,2,2,5,5,0,0,1,0,1,0,0,1,1,0,0,0
41880,10064,0,3,1,3,3,2,1,2,5,3,0,0,0,1,1,1,0,1,1,0,1
41880,10065,0,3,2,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
41890,10066,1,1,5,1,3,2,3,0,0,0,0,1,0,1,1,0,0,1,1,0,1
41890,10067,0,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
41890,10068,0,3,3,2,2,2,4,3,1,0,0,1,0,0,0,0,1,0,1,1,1
41900,10069,1,4,2,3,4,3,5,5,0,0,0,1,1,0,0,0,0,0,1,0,1
41900,10070,0,2,5,2,3,5,3,1,1,0,0,0,0,1,0,1,0,1,0,1,0
41900,10071,1,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
41910,10072,1,2,5,4,5,1,4,2,4,0,0,1,1,1,1,1,1,0,1,0,1
41910,10073,0,2,5,3,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0
41910,10074,1,1,2,1,4,4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
41920,10075,1,1,4,1,4,2,1,5,4,2,4,1,0,0,0,0,1,0,0,0,1
41920,10076,1,5,2,3,5,5,4,5,3,4,3,1,0,0,0,1,0,1,1,0,0
41920,10077,0,1,3,2,5,2,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1
41930,10078,0,4,4,2,5,2,4,1,1,0,0,0,1,0,1,1,1,1,0,1,0
41930,10079,1,3,5,1,3,4,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0
41930,10080,1,2,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
41940,10081,0,2,5,4,2,1,5,1,0,0,0,0,0,1,1,0,0,0,0,1,1
41940,10082,1,5,5,2,5,4,3,3,3,5,2,0,0,1,1,0,0,0,1,1,1
41940,10083,1,2,2,1,5,2,1,5,0,0,0,0,1,0,1,0,0,0,1,0,1
41950,10084,0,4,5,2,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41950,10085,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
41950,10086,1,3,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
41960,10087,1,5,5,5,3,1,1,5,4,3,3,0,1,0,0,0,1,1,0,0,0
41960,10088,1,4,4,2,2,5,4,3,3,0,0,1,1,1,1,0,0,1,1,1,1
41960,10089,0,5,4,1,3,2,5,1,3,0,0,0,0,0,1,1,0,0,1,1,0
41970,10090,0,1,4,4,2,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
41970,10091,0,2,3,3,1,4,4,3,0,0,0,1,0,1,1,1,0,1,0,0,0
41970,10092,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
41980,10093,1,5,1,2,4,1,4,1,1,4,0,0,0,1,1,0,0,1,1,1,1
41980,10094,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1
41980,10095,1,5,5,2,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
41990,10096,0,4,1,5,4,5,1,5,1,1,5,0,1,1,1,1,0,1,0,1,1
41990,10097,1,5,3,4,4,4,2,1,3,3,3,0,0,0,1,0,0,1,0,0,0
41990,10098,0,4,4,4,4,4,5,0,0,0,0,0,1,1,0,0,1,1,1,1,0
42000,10099,1,5,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0
42000,10100,0,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
42000,10101,1,5,4,5,3,3,1,3,1,0,0,1,0,1,1,1,0,1,1,0,0
42010,10102,0,3,3,3,2,4,3,4,3,3,0,0,1,0,0,0,1,1,0,1,1
42010,10103,0,1,3,1,2,4,3,4,4,0,0,0,0,1,1,0,0,0,1,1,0
42010,10104,0,4,4,1,2,3,4,4,5,3,0,0,0,0,0,1,1,1,1,0,0
42020,10105,1,4,4,1,1,1,2,2,4,0,0,0,0,0,1,1,0,0,1,0,1
42020,10106,0,1,3,3,2,3,5,4,0,0,0,0,0,0,0,0,1,1,0,1,1
42020,10107,1,4,1,2,2,4,4,4,2,0,0,0,0,0,0,1,1,0,0,1,0
42030,10108,0,4,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
42030,10109,0,1,2,5,4,4,2,0,0,0,0,1,1,1,0,1,1,0,0,1,1
42030,10110,1,1,1,2,3,1,3,1,2,4,4,0,0,1,0,1,1,0,1,0,0
42040,10111,1,1,5,4,1,4,1,3,1,5,0,1,1,1,0,1,1,0,0,1,0
42040,10112,0,4,5,2,2,2,3,4,0,0,0,0,0,0,0,0,0,1,1,1,1
42040,10113,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1
42050,10114,0,4,2,3,3,4,5,5,3,1,3,1,1,1,0,1,0,1,1,0,0
42050,10115,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
42050,10116,1,2,5,4,4,4,5,0,0,0,0,1,0,0,0,1,0,1,0,0,1
42060,10117,1,2,4,1,2,2,5,1,0,0,0,0,0,1,1,1,1,1,1,1,0
42060,10118,0,3,5,2,3,5,1,1,2,4,0,0,0,0,1,1,0,1,1,1,1
42060,10119,0,3,4,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
42070,10120,1,1,2,1,3,5,3,4,0,0,0,0,1,0,1,0,0,0,0,1,0
42070,10121,1,4,4,1,4,5,3,5,4,1,3,0,1,0,1,0,0,1,0,1,0
42070,10122,0,5,3,2,3,2,5,0,0,0,0,0,1,1,0,1,1,0,0,0,0
42080,10123,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
42080,10124,0,2,3,2,5,2,1,3,2,1,5,0,0,0,1,1,1,0,0,1,1
42080,10125,0,2,2,1,2,4,2,4,3,5,0,1,1,1,1,0,0,0,0,0,1
42090,10126,1,2,5,4,1,4,2,2,0,0,0,1,1,0,1,0,0,0,1,0,1
42090,10127,0,3,3,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
42090,10128,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
42100,10129,0,4,1,2,3,2,3,5,4,4,1,1,0,0,0,1,0,0,1,0,0
42100,10130,0,3,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
42100,10131,0,2,1,5,3,5,2,2,3,2,2,0,0,1,0,0,1,0,0,0,0
42110,10132,0,1,4,4,4,1,3,5,0,0,0,0,1,1,0,0,1,1,0,0,1
42110,10133,0,5,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42110,10134,1,1,4,4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
42120,10135,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
42120,10136,0,2,1,4,2,5,4,3,5,0,0,0,1,1,0,1,0,1,1,0,1
42120,10137,1,2,3,5,2,5,5,4,0,0,0,1,1,1,0,0,0,1,0,1,0
42130,10138,1,3,2,3,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
42130,10139,1,3,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
42130,10140,1,4,2,2,5,3,3,0,0,0,0,1,1,0,0,0,0,0,1,1,0
42140,10141,0,4,3,4,5,1,4,1,5,0,0,0,0,1,1,0,1,0,0,1,0
42140,10142,1,1,1,3,2,4,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
42140,10143,1,2,3,5,3,4,3,1,0,0,0,1,0,1,0,1,0,1,1,1,1
42150,10144,1,1,4,3,4,1,5,0,0,0,0,1,0,1,0,1,1,1,0,0,1
42150,10145,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
42150,10146,0,1,2,3,5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1
42160,10147,0,1,1,3,2,3,2,5,5,1,3,1,1,0,0,0,0,0,0,0,0
42160,10148,1,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
42160,10149,1,5,2,3,1,5,4,5,2,0,0,1,1,1,1,0,1,0,0,0,1
42170,10150,1,3,1,5,5,2,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0
42170,10151,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
42170,10152,0,4,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
42180,10153,0,1,1,5,4,4,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0
42180,10154,0,1,4,4,2,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0
42180,10155,0,4,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
42190,10156,1,3,2,5,3,5,2,0,0,0,0,0,1,1,1,1,1,1,0,1,1
42190,10157,1,1,4,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
42190,10158,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
42200,10159,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1
42200,10160,1,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
42200,10161,1,3,1,5,2,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
42210,10162,0,2,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
42210,10163,0,1,2,1,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
42210,10164,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
42220,10165,1,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
42220,10166,1,5,2,3,2,2,2,1,0,0,0,1,0,1,0,0,1,1,0,1,0
42220,10167,0,3,2,1,5,2,4,0,0,0,0,1,1,0,0,1,1,0,0,1,0
42230,10168,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
42230,10169,1,3,4,2,1,5,3,1,2,0,0,0,1,1,0,0,0,0,1,1,0
42230,10170,1,4,3,1,2,1,5,3,1,2,0,0,0,1,0,0,1,0,0,0,0
42240,10171,1,1,4,5,5,5,5,5,5,3,0,1,0,0,0,0,1,1,1,1,1
42240,10172,0,3,4,3,1,3,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0
42240,10173,1,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42250,10174,1,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
42250,10175,0,2,3,4,1,5,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0
42250,10176,0,5,2,4,2,5,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0
42260,10177,1,4,1,1,1,5,4,3,4,4,0,1,0,0,0,0,1,1,1,0,1
42260,10178,1,5,1,2,4,3,1,3,3,2,5,0,1,1,0,0,1,0,1,1,0
42260,10179,1,1,3,1,3,4,3,2,4,3,1,1,1,0,0,1,0,0,1,0,0
42270,10180,0,4,1,5,1,5,3,4,0,0,0,1,1,0,0,1,1,0,0,0,0
42270,10181,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
42270,10182,0,2,1,2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
42280,10183,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0
42280,10184,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
42280,10185,0,4,2,3,2,1,1,3,5,1,0,0,0,1,1,0,1,1,1,0,1
42290,10186,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
42290,10187,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
42290,10188,0,3,4,4,4,4,4,2,0,0,0,0,0,1,1,1,0,1,0,1,0
42300,10189,1,1,3,3,4,3,2,4,0,0,0,1,0,1,1,0,0,1,0,1,0
42300,10190,1,5,1,5,3,1,3,5,4,4,0,0,1,1,0,0,0,1,0,0,1
42300,10191,1,3,4,1,5,2,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0
42310,10192,0,2,4,3,3,3,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
42310,10193,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
42310,10194,0,2,5,1,5,5,4,5,0,0,0,0,1,1,1,1,1,1,0,0,1
42320,10195,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
42320,10196,0,1,1,3,2,2,3,4,0,0,0,0,1,0,1,1,1,1,1,1,0
42320,10197,1,5,1,5,5,5,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0
42330,10198,1,2,1,1,1,1,2,5,0,0,0,1,0,0,1,1,0,0,0,1,0
42330,10199,1,5,2,5,5,3,2,4,1,4,0,0,1,0,0,0,1,0,1,1,0
42330,10200,1,1,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
42340,10201,1,3,4,1,3,2,4,0,0,0,0,1,1,1,1,1,1,0,0,0,1
42340,10202,1,4,1,1,5,2,3,5,0,0,0,0,0,0,1,0,1,0,1,0,0
42340,10203,0,2,2,5,3,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
42350,10204,1,4,2,4,3,1,4,1,3,4,4,1,1,0,1,0,0,0,0,1,1
42350,10205,1,2,1,5,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
42350,10206,1,3,3,4,5,2,3,1,0,0,0,1,1,0,1,0,0,0,0,0,1
42360,10207,1,3,4,2,5,3,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
42360,10208,1,4,4,3,5,5,1,2,0,0,0,0,1,1,0,1,1,1,1,0,0
42360,10209,0,2,1,3,2,5,1,4,3,4,1,1,1,0,1,1,0,0,1,1,0
42370,10210,0,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
42370,10211,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
42370,10212,1,5,5,1,2,1,2,5,1,0,0,0,1,1,1,1,0,0,1,1,0
42380,10213,1,1,1,5,4,4,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0
42380,10214,0,2,1,3,3,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
42380,10215,1,4,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
42390,10216,1,2,5,2,4,5,4,0,0,0,0,1,0,0,1,0,0,1,0,1,1
42390,10217,0,2,3,4,4,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
42390,10218,1,5,5,1,4,1,1,2,2,2,0,0,0,1,1,0,0,0,0,0,0
42400,10219,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
42400,10220,0,4,5,5,1,3,2,1,4,3,0,0,1,1,1,0,0,0,0,0,1
42400,10221,1,2,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1
42410,10222,1,3,3,1,2,2,4,0,0,0,0,1,0,1,0,1,1,1,1,1,0
42410,10223,1,1,3,2,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
